185.0,-6.989876531550332e-10
185.5,-6.989901741265727e-10
186.0,-6.989927301872173e-10
186.5,-6.989952974623888e-10
187.0,-6.989978485175082e-10
187.5,-6.99000352632027e-10
188.0,-6.990027762730927e-10
188.5,-6.990050837804846e-10
189.0,-6.990072382599814e-10
189.5,-6.990092026648183e-10
190.0,-6.990109410256352e-10
190.5,-6.99012419770387e-10
191.0,-6.990136090596171e-10
191.5,-6.990144840517557e-10
192.0,-6.990150260099737e-10
192.5,-6.990152231679105e-10
193.0,-6.990150712865181e-10
193.5,-6.990145738570976e-10
194.0,-6.990137419339136e-10
194.5,-6.990125936100905e-10
195.0,-6.990111531791734e-10
195.5,-6.990094500481969e-10
196.0,-6.99007517483906e-10
196.5,-6.990053912804266e-10
197.0,-6.990031084343935e-10
197.5,-6.990007059034459e-10
198.0,-6.989982195083359e-10
198.5,-6.989956830201433e-10
199.0,-6.989931274547544e-10
199.5,-6.989905805790165e-10
200.0,-6.98988066618181e-10
200.5,-6.989856061433411e-10
201.0,-6.989832161106194e-10
201.5,-6.989809100206196e-10
202.0,-6.989786981664998e-10
202.5,-6.989765879411452e-10
203.0,-6.989745841775382e-10
203.5,-6.989726895008781e-10
204.0,-6.989709046756253e-10
204.5,-6.989692289351221e-10
205.0,-6.989676602854125e-10
205.5,-6.989661957782591e-10
206.0,-6.989648317510705e-10
206.5,-6.989635640334912e-10
207.0,-6.989623881219228e-10
207.5,-6.989612993242106e-10
208.0,-6.989602928773369e-10
208.5,-6.989593640412376e-10
209.0,-6.989585081719267e-10
209.5,-6.989577207769864e-10
210.0,-6.989569975563078e-10
210.5,-6.989563344306655e-10
211.0,-6.9895572756044e-10
211.5,-6.989551733564939e-10
212.0,-6.989546684849171e-10
212.5,-6.989542098670945e-10
213.0,-6.989537946763017e-10
213.5,-6.98953420331831e-10
214.0,-6.989530844914525e-10
214.5,-6.989527850428705e-10
215.0,-6.98952520094683e-10
215.5,-6.989522879672771e-10
216.0,-6.98952087183956e-10
216.5,-6.989519164625615e-10
217.0,-6.98951774707772e-10
217.5,-6.989516610042196e-10
218.0,-6.989515746105306e-10
218.5,-6.989515149543594e-10
219.0,-6.989514816284863e-10
219.5,-6.989514743879909e-10
220.0,-6.989514931485503e-10
220.5,-6.989515379858567e-10
221.0,-6.989516091361713e-10
221.5,-6.989517069979997e-10
222.0,-6.989518321348882e-10
222.5,-6.989519852793019e-10
223.0,-6.98952167337566e-10
223.5,-6.989523793957979e-10
224.0,-6.989526227267724e-10
224.5,-6.989528987976048e-10
